"5v8ZROs9c26k4yGMxUkebt","Jack Wins",0.56,"https://open.spotify.com/artist/5v8ZROs9c26k4yGMxUkebt","ARTIST"
"3T0HSMgUpuH1hXbT1JPwQF","Redondo",0.54,"https://open.spotify.com/artist/3T0HSMgUpuH1hXbT1JPwQF","ARTIST"
"4WFtYn5RyU8VGPpPyW9Pxw","M-22",0.59,"https://open.spotify.com/artist/4WFtYn5RyU8VGPpPyW9Pxw","ARTIST"
"5Nngx6kSXmrSiL248sEwmT","Calippo",0.52,"https://open.spotify.com/artist/5Nngx6kSXmrSiL248sEwmT","ARTIST"
"6pcxIOhQCNb7DX2iuEXgxL","Tobtok",0.58,"https://open.spotify.com/artist/6pcxIOhQCNb7DX2iuEXgxL","ARTIST"
"5EehXjjMktLuJmbRsM7YfB","Disciples",0.67,"https://open.spotify.com/artist/5EehXjjMktLuJmbRsM7YfB","ARTIST"
"4bazJLWIv8CuqmgxJRiGqo","Just Kiddin",0.55,"https://open.spotify.com/artist/4bazJLWIv8CuqmgxJRiGqo","ARTIST"
"1KNafMiV5Y3OhOr1A5tWwb","JYYE",0.56,"https://open.spotify.com/artist/1KNafMiV5Y3OhOr1A5tWwb","ARTIST"
"1QOHbhVRpDoNtRkz79si6b","Karen Harding",0.63,"https://open.spotify.com/artist/1QOHbhVRpDoNtRkz79si6b","ARTIST"
"4CuipEvwcoQggmCV8jpKF9","Michael Calfan",0.62,"https://open.spotify.com/artist/4CuipEvwcoQggmCV8jpKF9","ARTIST"
"7GMot9WvBYqhhJz92vhBp6","EDX",0.64,"https://open.spotify.com/artist/7GMot9WvBYqhhJz92vhBp6","ARTIST"
"61StZOWgYff2AxDUejw4UI","Lika Morgan",0.55,"https://open.spotify.com/artist/61StZOWgYff2AxDUejw4UI","ARTIST"
"5lwT6gFdwV3Wcol07KUiJx","Mike Mago",0.5,"https://open.spotify.com/artist/5lwT6gFdwV3Wcol07KUiJx","ARTIST"
"0WDjOCmlubUVdRozCz46sM","Inpetto",0.44,"https://open.spotify.com/artist/0WDjOCmlubUVdRozCz46sM","ARTIST"
"11chB4Th19iMA7j65oGMk1","Funkin Matt",0.51,"https://open.spotify.com/artist/11chB4Th19iMA7j65oGMk1","ARTIST"
"1kwRrQDCpXpVliMDntpxCt","Tom Budin",0.51,"https://open.spotify.com/artist/1kwRrQDCpXpVliMDntpxCt","ARTIST"
"53YSn9tHwGJ6bq5P0gGoYo","Firebeatz",0.62,"https://open.spotify.com/artist/53YSn9tHwGJ6bq5P0gGoYo","ARTIST"
"06cLuOP0p7VAnBnqil1eWX","Swanky Tunes",0.52,"https://open.spotify.com/artist/06cLuOP0p7VAnBnqil1eWX","ARTIST"
"3t5xRXzsuZmMDkQzgOX35S","Robin Schulz",0.83,"https://open.spotify.com/artist/3t5xRXzsuZmMDkQzgOX35S","ARTIST"
"1HBjj22wzbscIZ9sEb5dyf","Jonas Blue",0.79,"https://open.spotify.com/artist/1HBjj22wzbscIZ9sEb5dyf","ARTIST"
"4Q6nIcaBED8qUel8bBx6Cr","Jax Jones",0.76,"https://open.spotify.com/artist/4Q6nIcaBED8qUel8bBx6Cr","ARTIST"
"4EPJlUEBy49EX1wuFOvtjK","Becky Hill",0.78,"https://open.spotify.com/artist/4EPJlUEBy49EX1wuFOvtjK","ARTIST"
"5KKpBU5eC2tJDzf0wmlRp2","RAYE",0.76,"https://open.spotify.com/artist/5KKpBU5eC2tJDzf0wmlRp2","ARTIST"
"6Ur6METz02CC9zcJWDFicC","M.O",0.57,"https://open.spotify.com/artist/6Ur6METz02CC9zcJWDFicC","ARTIST"
"1MIVXf74SZHmTIp4V4paH4","Mabel",0.79,"https://open.spotify.com/artist/1MIVXf74SZHmTIp4V4paH4","ARTIST"
"2gduEC76ry33RVurAvT05p","Nathan Dawe",0.7,"https://open.spotify.com/artist/2gduEC76ry33RVurAvT05p","ARTIST"
"6DgP9otnZw5z6daOntINxp","Joel Corry",0.81,"https://open.spotify.com/artist/6DgP9otnZw5z6daOntINxp","ARTIST"
"1bj5GrcLom5gZFF5t949Xl","Martin Solveig",0.71,"https://open.spotify.com/artist/1bj5GrcLom5gZFF5t949Xl","ARTIST"
"23fqKkggKUBHNkbKtXEls4","Kygo",0.86,"https://open.spotify.com/artist/23fqKkggKUBHNkbKtXEls4","ARTIST"
"4sTQVOfp9vEMCemLw50sbu","Galantis",0.76,"https://open.spotify.com/artist/4sTQVOfp9vEMCemLw50sbu","ARTIST"
"5MouCg6ta7zAxsfMEbc1uh","OMI",0.67,"https://open.spotify.com/artist/5MouCg6ta7zAxsfMEbc1uh","ARTIST"
"5w6mMj1qwSILG0pcylfchp","FÄIS",0.51,"https://open.spotify.com/artist/5w6mMj1qwSILG0pcylfchp","ARTIST"
"0awl5piYwO0CDTHEkCjUhn","Nico & Vinz",0.64,"https://open.spotify.com/artist/0awl5piYwO0CDTHEkCjUhn","ARTIST"
"2XnBwblw31dfGnspMIwgWz","Axwell /\ Ingrosso",0.7,"https://open.spotify.com/artist/2XnBwblw31dfGnspMIwgWz","ARTIST"
"0DxeaLnv6SyYk2DOqkLO8c","MAGIC!",0.69,"https://open.spotify.com/artist/0DxeaLnv6SyYk2DOqkLO8c","ARTIST"
"2D9Oe8R9UhbMvFAsMJpXj0","Kölsch",0.59,"https://open.spotify.com/artist/2D9Oe8R9UhbMvFAsMJpXj0","ARTIST"
"6XJeFzmI6vrWyHcdB7EImP","Andhim",0.51,"https://open.spotify.com/artist/6XJeFzmI6vrWyHcdB7EImP","ARTIST"
"2bfx0bw0uVRyfikzS3h5Mg","Animal Trainer",0.4,"https://open.spotify.com/artist/2bfx0bw0uVRyfikzS3h5Mg","ARTIST"
"4GYQytEFxnzqH96O6QywsA","Kellerkind",0.42,"https://open.spotify.com/artist/4GYQytEFxnzqH96O6QywsA","ARTIST"
"4jPpDbD1ERO3zjBon97ECM","Niko Schwind",0.46,"https://open.spotify.com/artist/4jPpDbD1ERO3zjBon97ECM","ARTIST"
"3egW8Pgmbjm5vS4EPXZond","Sascha Braemer",0.46,"https://open.spotify.com/artist/3egW8Pgmbjm5vS4EPXZond","ARTIST"
"70s3JhU9Ai0cIowagibjNI","Niconé",0.47,"https://open.spotify.com/artist/70s3JhU9Ai0cIowagibjNI","ARTIST"
"4yVEkQ8vCUQtJFRioN4Zhj","Marcus Meinhardt",0.34,"https://open.spotify.com/artist/4yVEkQ8vCUQtJFRioN4Zhj","ARTIST"
"5wMlMjOLeJfS5DfxqGfm83","Jan Blomqvist",0.58,"https://open.spotify.com/artist/5wMlMjOLeJfS5DfxqGfm83","ARTIST"
"4N6XVXvfjBPNFCdS56TCea","Dirty Doering",0.48,"https://open.spotify.com/artist/4N6XVXvfjBPNFCdS56TCea","ARTIST"
"64fjAjykuM8Oc3Bqup4g72","AKA AKA",0.56,"https://open.spotify.com/artist/64fjAjykuM8Oc3Bqup4g72","ARTIST"
"5zovXI5By2gUhdr7EByjLa","Monkey Safari",0.55,"https://open.spotify.com/artist/5zovXI5By2gUhdr7EByjLa","ARTIST"
"27j5PRcPefcI6q8as58zWF","Mollono.Bass",0.52,"https://open.spotify.com/artist/27j5PRcPefcI6q8as58zWF","ARTIST"
"198itnIfOerunuIbXqrXr3","The Glitz",0.24,"https://open.spotify.com/artist/198itnIfOerunuIbXqrXr3","ARTIST"
"0HZ3FXXgXyKoMHKwKSZOpq","Ron Flatter",0.47,"https://open.spotify.com/artist/0HZ3FXXgXyKoMHKwKSZOpq","ARTIST"
"0iTjLBepeGaLgZS18kxgRq","Oliver Schories",0.54,"https://open.spotify.com/artist/0iTjLBepeGaLgZS18kxgRq","ARTIST"
"1iZiG82D4w7FLHvOUUj4zW","Super Flu",0.5,"https://open.spotify.com/artist/1iZiG82D4w7FLHvOUUj4zW","ARTIST"
"08jywfUS0hp8XYlYs0cvz8","Rampa",0.51,"https://open.spotify.com/artist/08jywfUS0hp8XYlYs0cvz8","ARTIST"
"4ueT3TFdSmR04bDAiZbjsW","Ante Perry",0.38,"https://open.spotify.com/artist/4ueT3TFdSmR04bDAiZbjsW","ARTIST"
"67qmoqrkr162LFix4Czmlv","Umami",0.38,"https://open.spotify.com/artist/67qmoqrkr162LFix4Czmlv","ARTIST"
"3j2zB13syOvCyrkJIomEA2","Stereo Express",0.45,"https://open.spotify.com/artist/3j2zB13syOvCyrkJIomEA2","ARTIST"
"6eNOjuJSfKkAvbiGW90AkZ","Joachim Pastor",0.56,"https://open.spotify.com/artist/6eNOjuJSfKkAvbiGW90AkZ","ARTIST"
"6mU76NVrD4mcmA5WIoiUMV","Daniel Steinberg",0.45,"https://open.spotify.com/artist/6mU76NVrD4mcmA5WIoiUMV","ARTIST"
"5Am25tT39BPzreHngMkuux","Format:B",0.49,"https://open.spotify.com/artist/5Am25tT39BPzreHngMkuux","ARTIST"
"7tL5UmgvPx6TqKyf0Sjjw6","Marek Hemmann",0.48,"https://open.spotify.com/artist/7tL5UmgvPx6TqKyf0Sjjw6","ARTIST"
"6Th7POyVfZgiHJQ64ddV5Y","Rodriguez Jr.",0.52,"https://open.spotify.com/artist/6Th7POyVfZgiHJQ64ddV5Y","ARTIST"
"32fCH0Z7B8ydcz40ybZdqg","Andreas Henneberg",0.33,"https://open.spotify.com/artist/32fCH0Z7B8ydcz40ybZdqg","ARTIST"
"1LXTXZjheh25pXMEUT9iC1","Einmusik",0.52,"https://open.spotify.com/artist/1LXTXZjheh25pXMEUT9iC1","ARTIST"
"5iVuj2TcNIEBNnzGk97vfT","Dole & Kom",0.42,"https://open.spotify.com/artist/5iVuj2TcNIEBNnzGk97vfT","ARTIST"
"0f14r70OISSfJoyqYaHbgV","Anja Schneider",0.41,"https://open.spotify.com/artist/0f14r70OISSfJoyqYaHbgV","ARTIST"
"2XBuvmyzhH85j6sqv1fV3l","Robosonic",0.53,"https://open.spotify.com/artist/2XBuvmyzhH85j6sqv1fV3l","ARTIST"
"3m5g6NUg2akZ9Vv9D8GYBf","Mihalis Safras",0.4,"https://open.spotify.com/artist/3m5g6NUg2akZ9Vv9D8GYBf","ARTIST"
"7gY2UGpmfLNKfezQPuG7Hx","Alec Troniq",0.49,"https://open.spotify.com/artist/7gY2UGpmfLNKfezQPuG7Hx","ARTIST"
"5kLzaeSHrmS7okc5XNE6lv","Butch",0.44,"https://open.spotify.com/artist/5kLzaeSHrmS7okc5XNE6lv","ARTIST"
"1oXiuCd5F0DcnmXH5KaM6N","Kollektiv Turmstrasse",0.53,"https://open.spotify.com/artist/1oXiuCd5F0DcnmXH5KaM6N","ARTIST"
"2yPveJtn9DpeN0CgNJHvAQ","Stimming",0.44,"https://open.spotify.com/artist/2yPveJtn9DpeN0CgNJHvAQ","ARTIST"
"1cS5EoXVqz7aON00AkVBBA","DAVID AUGUST",0.5,"https://open.spotify.com/artist/1cS5EoXVqz7aON00AkVBBA","ARTIST"
"5wJK4kQAkVGjqM9x46KQOC","Solomun",0.63,"https://open.spotify.com/artist/5wJK4kQAkVGjqM9x46KQOC","ARTIST"
"3LHqODf1hGAgZ5LTw1Gf4C","Acid Pauli",0.55,"https://open.spotify.com/artist/3LHqODf1hGAgZ5LTw1Gf4C","ARTIST"
"1WjBIvYAnZTkTh5UiZNwlR","Oliver Koletzki",0.61,"https://open.spotify.com/artist/1WjBIvYAnZTkTh5UiZNwlR","ARTIST"
"4BaLB5aiExO29BEGVUisru","Be Svendsen",0.53,"https://open.spotify.com/artist/4BaLB5aiExO29BEGVUisru","ARTIST"
"0WSSKmoRbxqLf3MnXInQ2J","Max Cooper",0.53,"https://open.spotify.com/artist/0WSSKmoRbxqLf3MnXInQ2J","ARTIST"
"5tY2sa8I11tpMuhU9onQ6e","Nu",0.57,"https://open.spotify.com/artist/5tY2sa8I11tpMuhU9onQ6e","ARTIST"
"44zcDDVZOY0ck7KECNUPK1","Dominik Eulberg",0.48,"https://open.spotify.com/artist/44zcDDVZOY0ck7KECNUPK1","ARTIST"
"32wcuqRxZuBY5HbH1bWa8h","Tube & Berger",0.54,"https://open.spotify.com/artist/32wcuqRxZuBY5HbH1bWa8h","ARTIST"
"1YkHCcMgZ6fTQMeEQyYKTf","Moonbootica",0.46,"https://open.spotify.com/artist/1YkHCcMgZ6fTQMeEQyYKTf","ARTIST"
"2vDXLZ9mI3CdTPPIzFUKlY","Lexer",0.47,"https://open.spotify.com/artist/2vDXLZ9mI3CdTPPIzFUKlY","ARTIST"
"0r0m8up7CjS8TJodH2HX7C","Solee",0.47,"https://open.spotify.com/artist/0r0m8up7CjS8TJodH2HX7C","ARTIST"
"3HRRzIZNQFus3xlUx2xKy1","Joris Delacroix",0.51,"https://open.spotify.com/artist/3HRRzIZNQFus3xlUx2xKy1","ARTIST"
"3VRvi42U8SsiT4YKP5LNCB","Extrawelt",0.47,"https://open.spotify.com/artist/3VRvi42U8SsiT4YKP5LNCB","ARTIST"
"3vy8oQAubj1IykJLLqvVFC","Gregor Tresher",0.39,"https://open.spotify.com/artist/3vy8oQAubj1IykJLLqvVFC","ARTIST"
"0NBGssQpgDczTsVEp4pCbR","Oliver Huntemann",0.46,"https://open.spotify.com/artist/0NBGssQpgDczTsVEp4pCbR","ARTIST"
"27LGatz1m8aJ7ZaVVWEphc","Gui Boratto",0.5,"https://open.spotify.com/artist/27LGatz1m8aJ7ZaVVWEphc","ARTIST"
"2nq2BeSbzExGAv3Y4HgUf7","Stephan Bodzin",0.51,"https://open.spotify.com/artist/2nq2BeSbzExGAv3Y4HgUf7","ARTIST"
"5XFQLyJekhzCO7PiTqboOB","Robert Babicz",0.41,"https://open.spotify.com/artist/5XFQLyJekhzCO7PiTqboOB","ARTIST"
"1dDTkRz9WVOQr63enjJ1Yd","Sascha Funke",0.39,"https://open.spotify.com/artist/1dDTkRz9WVOQr63enjJ1Yd","ARTIST"
"2CKaDZ1Yo8YnWega9IeUzB","Booka Shade",0.56,"https://open.spotify.com/artist/2CKaDZ1Yo8YnWega9IeUzB","ARTIST"
"6JGLndnzrQrIFkd8NFha3C","Dusty Kid",0.48,"https://open.spotify.com/artist/6JGLndnzrQrIFkd8NFha3C","ARTIST"
"3q7XOzzlff7iCLz2JNalDV","Minilogue",0.31,"https://open.spotify.com/artist/3q7XOzzlff7iCLz2JNalDV","ARTIST"
"623ecFS6T9xsx9Rb98eii5","Marc Romboy",0.43,"https://open.spotify.com/artist/623ecFS6T9xsx9Rb98eii5","ARTIST"
"04jj7dljPI0ixtNsz2pXWK","Pig&Dan",0.46,"https://open.spotify.com/artist/04jj7dljPI0ixtNsz2pXWK","ARTIST"
"6OQOvP7RAdmAKVXXQqD0Se","Pan-Pot",0.45,"https://open.spotify.com/artist/6OQOvP7RAdmAKVXXQqD0Se","ARTIST"
"7ry8L53T4oJtSIogGYuioq","NTO",0.58,"https://open.spotify.com/artist/7ry8L53T4oJtSIogGYuioq","ARTIST"
"5RPzPJCg4ER1LzQkorZ31p","Worakls",0.61,"https://open.spotify.com/artist/5RPzPJCg4ER1LzQkorZ31p","ARTIST"
"6sOEMfvCfHQ9dhSWyamXVb","Nils Hoffmann",0.57,"https://open.spotify.com/artist/6sOEMfvCfHQ9dhSWyamXVb","ARTIST"
"7uZckwZIIL89Paj8E1GEFO","Teho",0.47,"https://open.spotify.com/artist/7uZckwZIIL89Paj8E1GEFO","ARTIST"
"3Dw9w3jnmr58ocgxiwITcq","Rone",0.54,"https://open.spotify.com/artist/3Dw9w3jnmr58ocgxiwITcq","ARTIST"
"4x2Ejyd2OGXtZrPvAQWvYL","Stereoclip",0.45,"https://open.spotify.com/artist/4x2Ejyd2OGXtZrPvAQWvYL","ARTIST"
"7lzYA6Ju09G9hcMA6RVelF","Melokind",0.41,"https://open.spotify.com/artist/7lzYA6Ju09G9hcMA6RVelF","ARTIST"
"4MxsTQbn9jctKNfDlYrYNh","Tinush",0.46,"https://open.spotify.com/artist/4MxsTQbn9jctKNfDlYrYNh","ARTIST"
"4ZnZnqNlIMadbLWzurTTii","Monkeybrain",0.27,"https://open.spotify.com/artist/4ZnZnqNlIMadbLWzurTTii","ARTIST"
"2dUsAHSrnsFvNpNpAV4aGI","Mees Dierdorp",0.39,"https://open.spotify.com/artist/2dUsAHSrnsFvNpNpAV4aGI","ARTIST"
"6mbgZyWRlDKMVMALyV28sl","Nico Pusch",0.36,"https://open.spotify.com/artist/6mbgZyWRlDKMVMALyV28sl","ARTIST"
"08Ut1tYxtmgIInVyQqohkM","Fritz Kalkbrenner",0.6,"https://open.spotify.com/artist/08Ut1tYxtmgIInVyQqohkM","ARTIST"
"0rasA5Z5h1ITtHelCpfu9R","Paul Kalkbrenner",0.66,"https://open.spotify.com/artist/0rasA5Z5h1ITtHelCpfu9R","ARTIST"
"4lu50np3LdTkRL09T7x8UP","Agoria",0.52,"https://open.spotify.com/artist/4lu50np3LdTkRL09T7x8UP","ARTIST"
"5Jpy5UevFNksfrxNyE7tcE","Lexy & K-Paul",0.4,"https://open.spotify.com/artist/5Jpy5UevFNksfrxNyE7tcE","ARTIST"
"6caPJFLv1wesmM7gwK1ACy","Boris Brejcha",0.66,"https://open.spotify.com/artist/6caPJFLv1wesmM7gwK1ACy","ARTIST"
"4jGpKAmwvU263l0tUh4xKU","Joris Voorn",0.58,"https://open.spotify.com/artist/4jGpKAmwvU263l0tUh4xKU","ARTIST"
"0zmnkCTbAxYsZAMIqXEzfS","Dosem",0.44,"https://open.spotify.com/artist/0zmnkCTbAxYsZAMIqXEzfS","ARTIST"
"0Z2EpubIhxnq4B6PV0I8n3","Christian Smith",0.42,"https://open.spotify.com/artist/0Z2EpubIhxnq4B6PV0I8n3","ARTIST"
"2hPCF7VDHhihvNdobslOHw","Spada",0.48,"https://open.spotify.com/artist/2hPCF7VDHhihvNdobslOHw","ARTIST"
"532SqCIYmJyXEdEiCJLgYG","Cristoph",0.57,"https://open.spotify.com/artist/532SqCIYmJyXEdEiCJLgYG","ARTIST"
"7CpmbhzkL9uT1D9nhckTxB","Joseph Ashworth",0.33,"https://open.spotify.com/artist/7CpmbhzkL9uT1D9nhckTxB","ARTIST"
"5gTVJRQmuS88nOhhdHqErL","Jody Wisternoff",0.54,"https://open.spotify.com/artist/5gTVJRQmuS88nOhhdHqErL","ARTIST"
"0u2qG4roqULELVVO9fMgSG","16BL",0.47,"https://open.spotify.com/artist/0u2qG4roqULELVVO9fMgSG","ARTIST"
"2Nd5J1iedlzuNp32YYNuAl","Jon Gurd",0.35,"https://open.spotify.com/artist/2Nd5J1iedlzuNp32YYNuAl","ARTIST"
"3N25CMw5c1CeTTWa3cHUYm","Solarity",0.29,"https://open.spotify.com/artist/3N25CMw5c1CeTTWa3cHUYm","ARTIST"
"3Uvzk4iffO4mvchgRNJjbs","Audiojack",0.37,"https://open.spotify.com/artist/3Uvzk4iffO4mvchgRNJjbs","ARTIST"
"5mpJ1Z8BYEOG0rrdO4a2nG","Jaytech",0.46,"https://open.spotify.com/artist/5mpJ1Z8BYEOG0rrdO4a2nG","ARTIST"
"7Em4kWZ5atMYknHwSkp3gD","Guy J",0.41,"https://open.spotify.com/artist/7Em4kWZ5atMYknHwSkp3gD","ARTIST"
"0NznnEmGCRqungT5a57GG3","Simon Doty",0.37,"https://open.spotify.com/artist/0NznnEmGCRqungT5a57GG3","ARTIST"
"14G0lujBF81VHxi1gYt9A1","Rolo Green",0.35,"https://open.spotify.com/artist/14G0lujBF81VHxi1gYt9A1","ARTIST"
"2bqGPuC8kDCTLWieGOyWxu","Nox Vahn",0.45,"https://open.spotify.com/artist/2bqGPuC8kDCTLWieGOyWxu","ARTIST"
"3C046bLxNmvBQyaucinAhf","Julian Jeweil",0.42,"https://open.spotify.com/artist/3C046bLxNmvBQyaucinAhf","ARTIST"
"1XcPIHqirx1Jaxm2bAxMeV","gardenstate",0.42,"https://open.spotify.com/artist/1XcPIHqirx1Jaxm2bAxMeV","ARTIST"
"3DQ7WGIfJ4z4aQzNE1bNFF","Hosini",0.43,"https://open.spotify.com/artist/3DQ7WGIfJ4z4aQzNE1bNFF","ARTIST"
"1FY8kqUQKHwjibwLbp5cey","Eelke Kleijn",0.51,"https://open.spotify.com/artist/1FY8kqUQKHwjibwLbp5cey","ARTIST"
"7aY9PtsNws5AdwbdktfbaN","Nick Warren",0.37,"https://open.spotify.com/artist/7aY9PtsNws5AdwbdktfbaN","ARTIST"
"6MzHMxgYcbj6ue5w9pbNp9","Stan Kolev",0.42,"https://open.spotify.com/artist/6MzHMxgYcbj6ue5w9pbNp9","ARTIST"
"1f5QPXLfjlzlG77lCkdl0W","Henry Saiz",0.39,"https://open.spotify.com/artist/1f5QPXLfjlzlG77lCkdl0W","ARTIST"
"4mpJaw5y17CIN08qqe8EfB","Hernan Cattaneo",0.46,"https://open.spotify.com/artist/4mpJaw5y17CIN08qqe8EfB","ARTIST"
"6pWibdpstk7c1dp0NVi9xJ","Cid Inc.",0.33,"https://open.spotify.com/artist/6pWibdpstk7c1dp0NVi9xJ","ARTIST"
"3HghjRl8Mo6OJWG0WElY2z","Way Out West",0.46,"https://open.spotify.com/artist/3HghjRl8Mo6OJWG0WElY2z","ARTIST"
"7M7DUxK3f7hR03EwfwldZQ","Khen",0.38,"https://open.spotify.com/artist/7M7DUxK3f7hR03EwfwldZQ","ARTIST"
"5vdjF79d5d2m12FOkJhxHB","Jeremy Olander",0.46,"https://open.spotify.com/artist/5vdjF79d5d2m12FOkJhxHB","ARTIST"
"3xnDktxhudJR2Wv3HZDQ9W","John Digweed",0.38,"https://open.spotify.com/artist/3xnDktxhudJR2Wv3HZDQ9W","ARTIST"
"5Dyfxq0ZrFjjeFBdSNxDbo","Yotto",0.57,"https://open.spotify.com/artist/5Dyfxq0ZrFjjeFBdSNxDbo","ARTIST"
"17j0kFtqn9Fss3D916jSlp","Sébastien Léger",0.47,"https://open.spotify.com/artist/17j0kFtqn9Fss3D916jSlp","ARTIST"
"5CkVLGKUJkIc1pmSk10QP4","Eli & Fur",0.54,"https://open.spotify.com/artist/5CkVLGKUJkIc1pmSk10QP4","ARTIST"
"2MNTXvxPuFuHRYSMN7EEFL","Budakid",0.38,"https://open.spotify.com/artist/2MNTXvxPuFuHRYSMN7EEFL","ARTIST"
"4nMIbZxtt1kWqUZ8VNKvjU","Cubicolor",0.51,"https://open.spotify.com/artist/4nMIbZxtt1kWqUZ8VNKvjU","ARTIST"
"7lWXLanCRGVkiZxWZFDM9u","Reeko",0.28,"https://open.spotify.com/artist/7lWXLanCRGVkiZxWZFDM9u","ARTIST"
"2BUDRaPyW8Q1iBgEwzNiAk","Exium",0.24,"https://open.spotify.com/artist/2BUDRaPyW8Q1iBgEwzNiAk","ARTIST"
"1tEQJQE1PCcfNVpQlM6I0X","Stanislav Tolkachev",0.21,"https://open.spotify.com/artist/1tEQJQE1PCcfNVpQlM6I0X","ARTIST"
"4UiRPifoPfW3sozAElsHYe","Inigo Kennedy",0.2,"https://open.spotify.com/artist/4UiRPifoPfW3sozAElsHYe","ARTIST"
"3jisZjR3TBVb9tIfTbRHTS","Oscar Mulero",0.29,"https://open.spotify.com/artist/3jisZjR3TBVb9tIfTbRHTS","ARTIST"
"2cE64RtSkS5CE0075eMMCt","Takaaki Itoh",0.18,"https://open.spotify.com/artist/2cE64RtSkS5CE0075eMMCt","ARTIST"
"3quiO6Un8G55TpLqs3gRv8","Shifted",0.24,"https://open.spotify.com/artist/3quiO6Un8G55TpLqs3gRv8","ARTIST"
"4erwZm1JybuSPTUg5Bu7nT","Regis",0.26,"https://open.spotify.com/artist/4erwZm1JybuSPTUg5Bu7nT","ARTIST"
"0f4ne0cd4tbiZCLzpb1QoX","Developer",0.22,"https://open.spotify.com/artist/0f4ne0cd4tbiZCLzpb1QoX","ARTIST"
"2w2yKSYPjPrgwDeDRq7npS","Bas Mooy",0.14,"https://open.spotify.com/artist/2w2yKSYPjPrgwDeDRq7npS","ARTIST"
"1JxLnEvBPdm9baryEFzE50","Truncate",0.31,"https://open.spotify.com/artist/1JxLnEvBPdm9baryEFzE50","ARTIST"
"2t9nXmwTyxsqEEpIdduEfj","Jeroen Search",0.19,"https://open.spotify.com/artist/2t9nXmwTyxsqEEpIdduEfj","ARTIST"
"7umQgFrDu3yrchEbFfJd60","Planetary Assault Systems",0.28,"https://open.spotify.com/artist/7umQgFrDu3yrchEbFfJd60","ARTIST"
"5naKaYAyzzuPDsh4H2dwyT","Rrose",0.26,"https://open.spotify.com/artist/5naKaYAyzzuPDsh4H2dwyT","ARTIST"
"1CxlOLe7rJ6EO7aPMxi9Xx","James Ruskin",0.26,"https://open.spotify.com/artist/1CxlOLe7rJ6EO7aPMxi9Xx","ARTIST"
"3mRdWhXS0ujP6WUjpOiHB1","Tensal",0.21,"https://open.spotify.com/artist/3mRdWhXS0ujP6WUjpOiHB1","ARTIST"
"4iyqyvWXO734GUNLTTnrPQ","Perc",0.36,"https://open.spotify.com/artist/4iyqyvWXO734GUNLTTnrPQ","ARTIST"
"6qavLbYvbSKWqwlz00CoBe","Pfirter",0.24,"https://open.spotify.com/artist/6qavLbYvbSKWqwlz00CoBe","ARTIST"
"0mMCjSZUnt7dQBzZdCd2ez","Ø [Phase]",0.29,"https://open.spotify.com/artist/0mMCjSZUnt7dQBzZdCd2ez","ARTIST"
"52NOZYgYNsmv3nS0me6cqO","Answer Code Request",0.25,"https://open.spotify.com/artist/52NOZYgYNsmv3nS0me6cqO","ARTIST"
"4J40QxeLUmTv8D2gwXLKMV","Christian Wunsch",0.09,"https://open.spotify.com/artist/4J40QxeLUmTv8D2gwXLKMV","ARTIST"
"5OvpF1A65DXs93M9NfPIjT","Patrice Bäumel",0.47,"https://open.spotify.com/artist/5OvpF1A65DXs93M9NfPIjT","ARTIST"
"5muFO8VqYRCRW13EkvX564","Âme",0.47,"https://open.spotify.com/artist/5muFO8VqYRCRW13EkvX564","ARTIST"
"3bqBkAzdPwEDe1JUvb7ZeC","Guy Gerber",0.49,"https://open.spotify.com/artist/3bqBkAzdPwEDe1JUvb7ZeC","ARTIST"
"6Jbyd4qzEtbFtswZP1o6Ht","Agents Of Time",0.41,"https://open.spotify.com/artist/6Jbyd4qzEtbFtswZP1o6Ht","ARTIST"
"11aPF3sc8lDWNqPVInm4Zx","Kevin de Vries",0.41,"https://open.spotify.com/artist/11aPF3sc8lDWNqPVInm4Zx","ARTIST"
"48LWLoeY0dhwaiX1FRsn72","Mind Against",0.46,"https://open.spotify.com/artist/48LWLoeY0dhwaiX1FRsn72","ARTIST"
"1UL813H5aj3e8ekE5RqWqc","Tale Of Us",0.54,"https://open.spotify.com/artist/1UL813H5aj3e8ekE5RqWqc","ARTIST"
"3TXQ1ddouwQAI78hV4hXDj","Maceo Plex",0.55,"https://open.spotify.com/artist/3TXQ1ddouwQAI78hV4hXDj","ARTIST"
"6qdVbTc8Uvy0VJyDZbYTd8","Marino Canal",0.45,"https://open.spotify.com/artist/6qdVbTc8Uvy0VJyDZbYTd8","ARTIST"
"5Hini2nQyoglzpdKe41cZt","UMEK",0.52,"https://open.spotify.com/artist/5Hini2nQyoglzpdKe41cZt","ARTIST"
"2jop7P9uKGHVtQAv59lDxT","Spektre",0.45,"https://open.spotify.com/artist/2jop7P9uKGHVtQAv59lDxT","ARTIST"
"2UzAShzs3DO53bSZqvf8Ri","Wehbba",0.37,"https://open.spotify.com/artist/2UzAShzs3DO53bSZqvf8Ri","ARTIST"
"7KkV7dFoGEXr4M3fpb1FgD","Thomas Schumacher",0.46,"https://open.spotify.com/artist/7KkV7dFoGEXr4M3fpb1FgD","ARTIST"
"2OpUrUeIF1sqWHwSbMPNkB","Spartaque",0.42,"https://open.spotify.com/artist/2OpUrUeIF1sqWHwSbMPNkB","ARTIST"
